Regulon	Size	NES	p.value	FDR	Sign
REXO4	53	0.99	0.322	0.645	-
MAS1	45	0.99	0.321	0.644	-
ZNF501	56	0.99	0.321	0.644	-
OR5D13	41	0.99	0.321	0.644	-
OR13F1	52	1	0.319	0.642	-
HIC1	95	1	0.318	0.642	-
TNFRSF14	84	1	0.318	0.641	-
EVL	67	1	0.318	0.641	-
NR4A3	53	1	0.317	0.64	-
OR52N1	43	1	0.316	0.64	-
ZNF414	86	1	0.315	0.639	-
OR11H1	54	1	0.315	0.639	-
IFNK	111	1.01	0.315	0.638	-
OR7A10	33	1.01	0.315	0.638	-
UNC5CL	94	1.01	0.314	0.637	-
ABR	67	1.01	0.314	0.637	-
ZNF660	64	1.01	0.313	0.637	-
FOXF2	89	1.01	0.313	0.637	-
GABBR1	72	1.01	0.311	0.636	-
ZNF511	130	1.01	0.31	0.635	-
GRIN2B	39	1.01	0.31	0.635	-
PTPRE	81	1.02	0.31	0.635	-
NR3C1	126	1.02	0.31	0.635	-
OR4C12	55	1.02	0.309	0.635	-
IRF6	205	1.02	0.309	0.634	-
LIN28A	111	1.02	0.309	0.634	-
SOX3	66	1.02	0.308	0.633	-
BMX	70	1.02	0.307	0.632	-
RALGAPA2	31	1.02	0.306	0.631	-
CSNK1D	82	1.03	0.305	0.629	-
CALY	31	1.03	0.305	0.629	-
SMARCAD1	164	1.03	0.304	0.628	-
ZDHHC12	156	1.03	0.304	0.628	-
PLPP3	122	1.03	0.302	0.627	-
WT1	84	1.03	0.301	0.626	-
MAP3K6	45	1.03	0.301	0.626	-
BTG1	104	1.03	0.301	0.626	-
CRLF2	48	1.04	0.301	0.626	-
ZNF682	71	1.04	0.3	0.626	-
OR13C5	58	1.04	0.3	0.626	-
TAS2R41	64	1.04	0.299	0.624	-
DOT1L	63	1.04	0.298	0.623	-
GTF2A2	106	1.04	0.298	0.623	-
DIRAS1	106	1.04	0.298	0.623	-
TNFSF8	30	1.04	0.297	0.623	-
MESP1	137	1.04	0.297	0.623	-
OR2A2	42	1.04	0.297	0.623	-
ZNF846	83	1.05	0.296	0.621	-
CD24	88	1.05	0.296	0.621	-
CAP2	52	1.05	0.296	0.621	-
MS4A6A	28	1.05	0.296	0.621	-
ARL2BP	68	1.05	0.295	0.621	-
FRYL	87	1.05	0.295	0.62	-
NCOA7	301	1.05	0.295	0.62	-
TBX5	80	1.05	0.295	0.62	-
TAF11	112	1.05	0.295	0.62	-
PEBP1	87	1.05	0.295	0.62	-
EPHA10	68	1.05	0.294	0.62	-
NTSR1	45	1.05	0.294	0.62	-
OR9Q2	46	1.05	0.293	0.62	-
TIE1	37	1.05	0.293	0.62	-
TYK2	84	1.05	0.293	0.619	-
MYCBP	218	1.05	0.293	0.619	-
TNP1	64	1.05	0.292	0.619	-
ZNF696	62	1.05	0.292	0.619	-
GABRA3	45	1.05	0.292	0.619	-
EPS8	99	1.05	0.292	0.619	-
ZC3H12B	71	1.06	0.291	0.619	-
ARR3	40	1.06	0.291	0.619	-
ARFGEF3	107	1.06	0.29	0.619	-
TNFSF12	70	1.06	0.29	0.619	-
DNTTIP2	142	1.06	0.29	0.618	-
GCM1	82	1.06	0.288	0.616	-
MYO6	79	1.06	0.288	0.615	-
COPS3	200	1.06	0.287	0.615	-
DNLZ	52	1.06	0.287	0.615	-
PSD	46	1.07	0.287	0.614	-
FYN	64	1.07	0.286	0.614	-
APH1B	30	1.07	0.286	0.613	-
P2RY6	53	1.07	0.286	0.613	-
SERTAD3	61	1.07	0.286	0.613	-
FGF7	44	1.07	0.286	0.613	-
RC3H2	101	1.07	0.285	0.612	-
RAB14	51	1.07	0.285	0.612	-
CTBP1	42	1.07	0.284	0.612	-
NR2E3	65	1.07	0.284	0.612	-
CSF1	25	1.07	0.283	0.611	-
TNFRSF18	65	1.07	0.283	0.611	-
BTK	43	1.07	0.283	0.611	-
RALGDS	94	1.07	0.283	0.611	-
HEY2	76	1.07	0.282	0.611	-
STMN1	70	1.08	0.282	0.611	-
MED12	49	1.08	0.282	0.611	-
MAGI3	25	1.08	0.282	0.611	-
PIK3C2A	89	1.08	0.281	0.611	-
LIN28B	110	1.08	0.281	0.611	-
PHIP	102	1.08	0.281	0.611	-
TCEA3	378	1.08	0.28	0.611	-
RGL2	77	1.08	0.28	0.61	-
NDP	54	1.08	0.28	0.61	-
BMI1	102	1.08	0.28	0.61	-
CAMK1	107	1.08	0.279	0.61	-
ASAH2B	51	1.08	0.278	0.61	-
ISL2	81	1.08	0.278	0.61	-
RUNX1	98	1.08	0.278	0.61	-
MAPK13	37	1.09	0.278	0.61	-
SOX11	101	1.09	0.277	0.61	-
PTH	99	1.09	0.277	0.609	-
EPOR	51	1.09	0.277	0.609	-
CDK11A	128	1.09	0.277	0.609	-
ZCCHC8	141	1.09	0.277	0.609	-
ZNF41	36	1.09	0.276	0.609	-
ADGRD1	39	1.09	0.276	0.609	-
SHC2	101	1.09	0.276	0.609	-
GDI2	113	1.09	0.275	0.609	-
ZNF839	93	1.09	0.275	0.609	-
RAP2C	99	1.09	0.275	0.609	-
SSX4	81	1.09	0.274	0.608	-
NIN	64	1.1	0.272	0.605	-
GABRA4	84	1.1	0.271	0.605	-
MLLT1	74	1.1	0.27	0.603	-
OR5AS1	45	1.1	0.27	0.603	-
FOXC1	91	1.1	0.27	0.602	-
AGK	53	1.1	0.269	0.602	-
FFAR4	58	1.11	0.269	0.602	-
PBRM1	52	1.11	0.269	0.602	-
CD3EAP	34	1.11	0.268	0.601	-
HELT	64	1.11	0.268	0.601	-
C2CD3	57	1.11	0.268	0.601	-
GNG12	56	1.11	0.268	0.601	-
ERCC6	56	1.11	0.268	0.601	-
OR1M1	43	1.11	0.268	0.601	-
GPR34	28	1.11	0.267	0.601	-
ESX1	72	1.11	0.267	0.601	-
JRKL	423	1.11	0.267	0.601	-
DFFA	72	1.11	0.267	0.601	-
CASP9	92	1.11	0.267	0.601	-
GRK4	80	1.11	0.267	0.601	-
OR1S2	56	1.11	0.266	0.601	-
ZNF99	70	1.11	0.266	0.601	-
MEF2B	89	1.11	0.266	0.601	-
OR2L13	43	1.11	0.266	0.601	-
MLLT10	77	1.11	0.266	0.601	-
ZNF561	65	1.11	0.266	0.601	-
NDUFA13	136	1.11	0.266	0.601	-
CRHR1	62	1.11	0.265	0.601	-
MYBBP1A	274	1.12	0.265	0.601	-
DNMT3L	81	1.12	0.264	0.601	-
SSX1	66	1.12	0.263	0.599	-
OR2T29	83	1.12	0.263	0.599	-
DDX5	235	1.12	0.263	0.599	-
KRTAP21-1	60	1.12	0.262	0.598	-
SOX15	117	1.12	0.261	0.597	-
BAP1	59	1.12	0.261	0.597	-
MBD3L1	100	1.13	0.26	0.595	-
SIM2	99	1.13	0.26	0.595	-
ALDH1A2	51	1.13	0.26	0.595	-
ARHGEF10L	87	1.13	0.26	0.595	-
BABAM1	97	1.13	0.26	0.595	-
ACAP3	75	1.13	0.259	0.595	-
OPN4	48	1.13	0.259	0.595	-
AKAP17A	69	1.13	0.258	0.594	-
CENPU	180	1.13	0.258	0.594	-
KCTD1	194	1.13	0.257	0.592	-
IGF1R	80	1.13	0.257	0.592	-
ZCCHC24	119	1.14	0.256	0.59	-
RGS3	51	1.14	0.256	0.59	-
JUND	44	1.14	0.256	0.59	-
MUSK	30	1.14	0.255	0.59	-
ZNF644	40	1.14	0.255	0.59	-
ZBTB48	111	1.14	0.255	0.59	-
ZNF662	91	1.14	0.255	0.59	-
PLRG1	59	1.14	0.254	0.59	-
PPIC	88	1.14	0.254	0.59	-
HMX2	96	1.14	0.253	0.589	-
SKOR1	75	1.14	0.252	0.588	-
CD164	76	1.15	0.252	0.588	-
RASGEF1B	54	1.15	0.252	0.588	-
ZNF645	58	1.15	0.252	0.588	-
FOXD4	45	1.15	0.252	0.588	-
OR4F5	67	1.15	0.251	0.588	-
MOV10	90	1.15	0.251	0.587	-
MORC3	67	1.15	0.251	0.587	-
SLTM	128	1.15	0.251	0.587	-
TCF4	155	1.15	0.25	0.587	-
CEBPG	148	1.15	0.25	0.587	-
TNFRSF19	48	1.15	0.25	0.587	-
ZSWIM4	87	1.15	0.25	0.587	-
FUBP1	50	1.15	0.25	0.587	-
CUZD1	84	1.15	0.25	0.587	-
MCL1	59	1.15	0.25	0.587	-
SOCS6	70	1.15	0.25	0.587	-
GDF3	36	1.15	0.249	0.587	-
PKN3	71	1.15	0.249	0.587	-
OGT	146	1.15	0.249	0.587	-
KLF13	50	1.15	0.249	0.587	-
OR51I1	38	1.15	0.249	0.587	-
GMNN	229	1.15	0.249	0.587	-
NR0B2	98	1.15	0.248	0.587	-
RASEF	65	1.15	0.248	0.587	-
MARCO	70	1.16	0.247	0.587	-
GABBR2	66	1.16	0.247	0.587	-
TOLLIP	55	1.16	0.247	0.587	-
SSRP1	199	1.16	0.246	0.587	-
LMX1A	56	1.16	0.246	0.587	-
TLE3	45	1.16	0.246	0.587	-
IKBKB	89	1.16	0.246	0.587	-
OR4C16	58	1.16	0.245	0.587	-
SIK1	100	1.16	0.245	0.587	-
MRGPRX1	48	1.16	0.245	0.587	-
TAF8	253	1.16	0.245	0.587	-
FGFR3	61	1.16	0.244	0.587	-
NDC80	46	1.16	0.244	0.587	-
RANGAP1	50	1.17	0.244	0.587	-
IDE	62	1.17	0.244	0.587	-
AGPAT2	63	1.17	0.244	0.586	-
TFDP3	65	1.17	0.244	0.586	-
FOXB1	55	1.17	0.243	0.585	-
TBL1Y	126	1.17	0.242	0.585	-
ZMYND19	78	1.17	0.242	0.584	-
ONECUT1	115	1.17	0.241	0.583	-
OR1L6	39	1.17	0.24	0.582	-
RASL11B	43	1.18	0.24	0.582	-
ZNF90	74	1.18	0.24	0.581	-
KDM4A	100	1.18	0.24	0.581	-
LPAR1	38	1.18	0.239	0.58	-
ZNF394	83	1.18	0.239	0.58	-
RASGEF1A	38	1.18	0.238	0.58	-
ZNF823	156	1.18	0.237	0.579	-
SMARCA1	275	1.18	0.237	0.578	-
PLXNB1	49	1.18	0.237	0.578	-
LOXL2	457	1.19	0.236	0.578	-
PLEKHG5	52	1.19	0.236	0.578	-
E2F3	73	1.19	0.234	0.576	-
AGAP4	107	1.19	0.234	0.576	-
FOXO1	93	1.19	0.234	0.576	-
TAF6L	117	1.19	0.234	0.576	-
OR10V1	32	1.19	0.234	0.576	-
ZBTB34	62	1.19	0.234	0.576	-
PDK2	68	1.19	0.234	0.576	-
EDARADD	40	1.19	0.233	0.576	-
EBF4	91	1.19	0.233	0.576	-
ARTN	61	1.19	0.233	0.576	-
AMBP	79	1.19	0.233	0.576	-
DGKQ	45	1.19	0.233	0.576	-
OR52M1	60	1.19	0.232	0.576	-
MRE11A	164	1.2	0.232	0.576	-
RNF213	64	1.2	0.232	0.576	-
HOMER2	73	1.2	0.231	0.575	-
SSX5	98	1.2	0.231	0.575	-
PPP1R10	142	1.2	0.231	0.575	-
TAS2R7	48	1.2	0.231	0.575	-
RASA3	66	1.2	0.231	0.575	-
HIPK3	110	1.2	0.231	0.575	-
IL2RG	64	1.2	0.23	0.575	-
TBC1D8B	93	1.2	0.23	0.575	-
ZNF737	42	1.2	0.23	0.575	-
GNAQ	90	1.2	0.23	0.575	-
ZDHHC15	119	1.2	0.229	0.575	-
PIAS4	31	1.2	0.229	0.574	-
ZNHIT6	83	1.21	0.227	0.573	-
ZNF165	59	1.21	0.227	0.573	-
CHD2	72	1.21	0.227	0.572	-
MFN2	48	1.21	0.226	0.572	-
OR5T2	55	1.21	0.226	0.572	-
PTGER3	69	1.21	0.225	0.57	-
DUOX1	25	1.21	0.225	0.57	-
ITGA11	109	1.21	0.225	0.57	-
OR1L4	70	1.21	0.225	0.57	-
CRTC1	199	1.22	0.224	0.57	-
APLNR	37	1.22	0.224	0.57	-
CIZ1	103	1.22	0.224	0.57	-
DCDC2	76	1.22	0.224	0.57	-
MAPKAPK5	53	1.22	0.224	0.57	-
ZNF157	75	1.22	0.224	0.57	-
INSL4	64	1.22	0.223	0.569	-
PRAM1	31	1.22	0.223	0.569	-
CTBP2	99	1.22	0.223	0.569	-
KLHL31	169	1.22	0.222	0.569	-
MED14	62	1.22	0.222	0.568	-
HES3	65	1.22	0.221	0.567	-
ZNRD1	146	1.23	0.22	0.566	-
CDON	34	1.23	0.22	0.566	-
ZCCHC4	106	1.23	0.22	0.566	-
MX1	70	1.23	0.219	0.564	-
MC2R	65	1.23	0.219	0.564	-
EPHB3	46	1.23	0.219	0.564	-
ZNF605	138	1.23	0.218	0.563	-
RAB8B	93	1.23	0.218	0.563	-
DRD5	54	1.23	0.218	0.563	-
ARHGAP28	41	1.23	0.218	0.563	-
PHF6	117	1.23	0.217	0.563	-
SNX6	78	1.23	0.217	0.563	-
DRGX	64	1.23	0.217	0.563	-
ZNF493	59	1.24	0.216	0.562	-
RUNX3	58	1.24	0.216	0.562	-
ZFP57	63	1.24	0.216	0.562	-
NOTCH4	135	1.24	0.215	0.561	-
RIPK1	89	1.24	0.214	0.559	-
NR2F2	56	1.24	0.214	0.559	-
GPR151	48	1.24	0.214	0.559	-
SIPA1L1	52	1.24	0.213	0.558	-
CPE	39	1.25	0.213	0.558	-
EXT2	63	1.25	0.213	0.558	-
OR13C3	43	1.25	0.212	0.557	-
RANBP1	77	1.25	0.212	0.557	-
MATK	31	1.25	0.212	0.557	-
PFN1	166	1.25	0.211	0.556	-
OR6C4	47	1.25	0.211	0.556	-
BEX3	69	1.25	0.211	0.556	-
CXCL16	73	1.25	0.211	0.555	-
TNFRSF10A	91	1.25	0.211	0.555	-
ARHGEF7	72	1.25	0.21	0.555	-
ZNF667	154	1.25	0.21	0.555	-
HIST1H2AL	37	1.25	0.21	0.555	-
PCGF3	118	1.25	0.21	0.555	-
FBXO6	69	1.25	0.21	0.555	-
AKAP9	76	1.26	0.208	0.552	-
SHISA5	47	1.26	0.207	0.552	-
IRF9	106	1.26	0.207	0.552	-
HIST1H2AC	52	1.26	0.206	0.55	-
RFX8	179	1.26	0.206	0.55	-
PAX7	56	1.26	0.206	0.55	-
IL17F	120	1.27	0.206	0.55	-
INPP5B	78	1.27	0.205	0.55	-
INSR	126	1.27	0.205	0.55	-
PGR	90	1.27	0.205	0.549	-
GPR61	55	1.27	0.204	0.548	-
ZNF451	38	1.27	0.204	0.548	-
BAIAP2L2	64	1.27	0.203	0.548	-
HIVEP1	90	1.27	0.203	0.548	-
MLLT3	84	1.27	0.203	0.547	-
GABPA	62	1.27	0.202	0.547	-
EFNB3	208	1.28	0.202	0.546	-
NKX3-2	111	1.28	0.201	0.546	-
MICAL1	59	1.28	0.201	0.545	-
TAS1R1	50	1.28	0.201	0.545	-
CD44	79	1.28	0.201	0.545	-
ZNF669	43	1.28	0.201	0.545	-
FANCA	65	1.28	0.2	0.545	-
GPR173	121	1.28	0.2	0.545	-
PLCH2	92	1.28	0.2	0.545	-
ZNF502	70	1.28	0.199	0.545	-
OR5L2	58	1.28	0.199	0.544	-
MAPK6	66	1.29	0.199	0.544	-
RAB42	49	1.29	0.199	0.544	-
PDIA3	51	1.29	0.198	0.544	-
GDF7	118	1.29	0.198	0.544	-
TCEAL8	96	1.29	0.197	0.543	-
ZNF560	52	1.29	0.197	0.542	-
HIST1H1C	39	1.29	0.196	0.541	-
EGLN1	140	1.29	0.196	0.541	-
HR	103	1.29	0.196	0.541	-
FRAT2	81	1.29	0.196	0.541	-
ATN1	101	1.29	0.196	0.541	-
PRDX4	152	1.29	0.196	0.541	-
ZNF91	60	1.29	0.195	0.541	-
OR51B2	72	1.3	0.195	0.541	-
DUXA	50	1.3	0.195	0.54	-
MAML2	87	1.3	0.194	0.539	-
GNA14	34	1.3	0.194	0.539	-
SLIT2	57	1.3	0.194	0.539	-
SRGAP3	57	1.3	0.194	0.539	-
OR12D3	61	1.3	0.194	0.539	-
NOX1	71	1.3	0.193	0.538	-
ZNF214	74	1.3	0.193	0.538	-
NEUROG3	82	1.3	0.193	0.538	-
SRY	56	1.3	0.193	0.538	-
TBC1D32	65	1.3	0.193	0.538	-
PLCL1	40	1.31	0.191	0.536	-
SFSWAP	98	1.31	0.191	0.536	-
ZNF146	37	1.31	0.191	0.536	-
PARP1	105	1.31	0.191	0.536	-
MUL1	51	1.31	0.191	0.536	-
NISCH	87	1.31	0.19	0.535	-
PADI4	190	1.31	0.19	0.535	-
RCOR1	256	1.31	0.189	0.535	-
OR1D2	52	1.31	0.189	0.535	-
PTGDR	26	1.31	0.189	0.534	-
MAPK11	83	1.32	0.188	0.534	-
PLCXD1	46	1.32	0.188	0.534	-
ZBTB47	164	1.32	0.188	0.534	-
OR5D18	51	1.32	0.187	0.533	-
PPARGC1A	47	1.32	0.187	0.533	-
DVL1	74	1.32	0.187	0.533	-
DNMBP	44	1.32	0.187	0.533	-
ZKSCAN8	154	1.32	0.187	0.533	-
ZNF333	48	1.32	0.187	0.533	-
VENTX	210	1.32	0.186	0.532	-
MED9	412	1.32	0.186	0.532	-
NKX6-2	86	1.32	0.186	0.532	-
DRG2	52	1.32	0.186	0.532	-
ULK2	89	1.32	0.185	0.532	-
OR7G2	48	1.32	0.185	0.532	-
OR2T27	47	1.33	0.185	0.531	-
XRN2	134	1.33	0.185	0.531	-
RCAN3	51	1.33	0.185	0.531	-
HIST1H2AM	41	1.33	0.184	0.529	-
TOP2B	27	1.33	0.183	0.528	-
SFRP5	60	1.33	0.183	0.528	-
IL3RA	32	1.33	0.183	0.528	-
SUPT3H	118	1.33	0.182	0.527	-
FADS1	122	1.33	0.182	0.527	-
ZNF714	29	1.33	0.182	0.527	-
GTF2H5	95	1.33	0.182	0.527	-
WDR77	120	1.34	0.181	0.527	-
CBLC	73	1.34	0.181	0.526	-
CDC73	57	1.34	0.181	0.526	-
DGKK	66	1.34	0.181	0.526	-
PRMT2	62	1.34	0.181	0.526	-
KLF8	61	1.34	0.181	0.526	-
SHOX	79	1.34	0.181	0.526	-
ZNF563	120	1.34	0.18	0.526	-
GRPR	59	1.34	0.18	0.526	-
NRL	97	1.34	0.18	0.526	-
IFI6	68	1.34	0.18	0.526	-
SAP18	52	1.34	0.18	0.526	-
OR51Q1	49	1.34	0.18	0.526	-
MSH6	53	1.34	0.18	0.526	-
PCNA	47	1.34	0.18	0.526	-
PTF1A	142	1.35	0.179	0.524	-
SNAPC4	97	1.35	0.178	0.524	-
HMGN1	130	1.35	0.178	0.524	-
ADGRL2	106	1.35	0.178	0.524	-
ZCWPW2	32	1.35	0.178	0.523	-
ZNF700	130	1.35	0.178	0.523	-
OR5AK2	59	1.35	0.177	0.523	-
ITGB3BP	37	1.35	0.177	0.522	-
PPARA	47	1.35	0.177	0.522	-
PHF21A	84	1.35	0.177	0.522	-
RAB40A	61	1.35	0.176	0.521	-
AGRN	200	1.35	0.176	0.521	-
PIK3C2B	126	1.35	0.176	0.521	-
MRGPRG	46	1.35	0.176	0.521	-
ZNF599	87	1.35	0.176	0.521	-
OR5P3	56	1.35	0.176	0.521	-
HDAC6	74	1.35	0.176	0.521	-
ZNF624	91	1.35	0.176	0.521	-
BACH1	120	1.36	0.175	0.52	-
ZNF705A	75	1.36	0.174	0.519	-
LDLRAP1	61	1.36	0.174	0.518	-
GAS7	150	1.36	0.173	0.518	-
OR5M9	42	1.36	0.173	0.518	-
FAM120B	155	1.36	0.173	0.518	-
MAMLD1	298	1.36	0.173	0.518	-
LDB2	538	1.36	0.172	0.518	-
FOXA2	181	1.37	0.172	0.518	-
ZNF562	93	1.37	0.172	0.518	-
RASIP1	40	1.37	0.172	0.518	-
RASAL3	45	1.37	0.172	0.518	-
CDYL	199	1.37	0.172	0.518	-
AMER1	49	1.37	0.172	0.518	-
OSTF1	70	1.37	0.172	0.518	-
GMIP	73	1.37	0.171	0.517	-
ELOVL4	116	1.37	0.171	0.517	-
NFIX	73	1.37	0.17	0.516	-
KIT	43	1.38	0.169	0.515	-
CCNL2	222	1.38	0.169	0.515	-
CHAF1B	198	1.38	0.169	0.515	-
SPA17	49	1.38	0.168	0.514	-
TBC1D16	47	1.38	0.168	0.514	-
CDH13	43	1.38	0.168	0.514	-
CNKSR1	26	1.38	0.168	0.514	-
ICK	96	1.38	0.168	0.514	-
ID4	202	1.38	0.168	0.514	-
OR1S1	54	1.38	0.168	0.514	-
ZNF101	48	1.38	0.168	0.514	-
TMOD2	88	1.38	0.167	0.514	-
AIMP1	50	1.38	0.166	0.513	-
GNA11	99	1.39	0.166	0.512	-
IL13RA1	80	1.39	0.165	0.511	-
SNX27	80	1.39	0.165	0.511	-
LMO1	47	1.39	0.164	0.509	-
ONECUT2	164	1.39	0.164	0.509	-
SRSF3	86	1.39	0.164	0.509	-
MESDC2	82	1.39	0.163	0.507	-
PLCB4	75	1.39	0.163	0.507	-
BMP2	50	1.39	0.163	0.507	-
IL13RA2	38	1.39	0.163	0.507	-
PBX3	77	1.4	0.163	0.507	-
BCOR	98	1.4	0.162	0.507	-
GABRA5	57	1.4	0.162	0.506	-
ZNF791	70	1.4	0.161	0.506	-
ARHGEF6	65	1.4	0.161	0.506	-
ZNF140	53	1.4	0.161	0.505	-
DNAJA3	72	1.4	0.16	0.505	-
OR5AP2	55	1.4	0.16	0.505	-
PRDM15	97	1.41	0.16	0.505	-
DAPP1	87	1.41	0.16	0.505	-
KLF1	72	1.41	0.16	0.505	-
SPRY1	37	1.41	0.159	0.505	-
FGF9	54	1.41	0.159	0.504	-
RALGPS1	114	1.41	0.158	0.503	-
CD70	81	1.41	0.158	0.503	-
HMX3	60	1.41	0.158	0.503	-
ZNF84	98	1.41	0.158	0.503	-
ZC3H8	71	1.41	0.157	0.503	-
SHB	50	1.41	0.157	0.503	-
ADRB1	48	1.41	0.157	0.503	-
CAMTA1	36	1.41	0.157	0.503	-
SUPT5H	49	1.41	0.157	0.503	-
TRIM5	77	1.42	0.157	0.503	-
S1PR4	34	1.42	0.157	0.503	-
POU3F4	47	1.42	0.157	0.502	-
GID4	124	1.42	0.156	0.502	-
OR8I2	42	1.42	0.156	0.501	-
OR5M1	48	1.42	0.155	0.501	-
IQSEC1	45	1.43	0.154	0.497	-
ZNF442	62	1.43	0.154	0.497	-
APBB1	71	1.43	0.153	0.497	-
NDN	74	1.43	0.153	0.496	-
ADCY4	43	1.43	0.152	0.494	-
PAX2	95	1.43	0.151	0.493	-
SH3BP5	40	1.44	0.151	0.493	-
OR1L3	43	1.44	0.151	0.492	-
RORA	97	1.44	0.151	0.492	-
ANK3	89	1.44	0.15	0.492	-
TBCK	54	1.44	0.15	0.492	-
SOX30	48	1.44	0.15	0.492	-
PRDM2	82	1.44	0.15	0.492	-
RSC1A1	47	1.44	0.149	0.49	-
SORBS1	58	1.44	0.149	0.49	-
OLIG2	56	1.44	0.149	0.49	-
ZNF641	68	1.45	0.148	0.49	-
GPSM1	104	1.45	0.148	0.49	-
PPP5C	29	1.45	0.148	0.489	-
DRD2	54	1.45	0.147	0.488	-
TCEB3B	67	1.45	0.146	0.487	-
PER1	77	1.46	0.145	0.486	-
OR13A1	83	1.46	0.145	0.486	-
FOXP1	33	1.46	0.145	0.485	-
GPR150	61	1.46	0.145	0.485	-
ARHGAP44	194	1.46	0.144	0.484	-
F2RL3	56	1.46	0.143	0.482	-
RGMA	62	1.46	0.143	0.482	-
GPR153	45	1.46	0.143	0.482	-
PRKAG3	61	1.46	0.143	0.482	-
FZD10	42	1.46	0.143	0.482	-
NFATC2IP	253	1.47	0.142	0.482	-
TIGD6	275	1.47	0.142	0.482	-
ARHGAP10	33	1.47	0.142	0.482	-
CHRM5	43	1.47	0.141	0.481	-
NRK	146	1.47	0.141	0.481	-
ZNF570	35	1.47	0.14	0.48	-
MNX1	141	1.48	0.14	0.48	-
P2RX1	54	1.48	0.14	0.48	-
RCAN1	80	1.48	0.14	0.479	-
ZNF14	54	1.48	0.139	0.479	-
ZSCAN9	69	1.48	0.138	0.477	-
RRAGB	55	1.48	0.138	0.477	-
NCOR1	62	1.48	0.138	0.477	-
ZNF490	101	1.48	0.138	0.476	-
OR52E8	56	1.48	0.138	0.476	-
TMPRSS2	58	1.48	0.138	0.476	-
WNT5A	92	1.49	0.137	0.476	-
OR51A4	40	1.49	0.137	0.474	-
MYO1E	75	1.49	0.137	0.474	-
KSR2	74	1.49	0.137	0.474	-
SH3GL3	87	1.49	0.136	0.474	-
ZNF275	59	1.49	0.136	0.474	-
AKAP4	52	1.49	0.136	0.474	-
EGF	57	1.49	0.135	0.473	-
RAB32	81	1.49	0.135	0.473	-
FURIN	86	1.5	0.135	0.472	-
DDX10	95	1.5	0.134	0.472	-
ZNF215	76	1.5	0.134	0.472	-
TCF21	101	1.5	0.134	0.471	-
SMAD9	120	1.5	0.133	0.471	-
PSIP1	387	1.5	0.133	0.471	-
SUV39H1	100	1.5	0.133	0.47	-
PKNOX1	89	1.5	0.133	0.47	-
BCL6	192	1.5	0.133	0.47	-
HNRNPD	121	1.51	0.132	0.469	-
HMX1	66	1.51	0.132	0.469	-
RXRA	200	1.51	0.132	0.469	-
IFNGR2	64	1.51	0.132	0.469	-
CYP26C1	37	1.51	0.131	0.468	-
HSP90AA1	63	1.51	0.131	0.468	-
P2RX3	61	1.51	0.13	0.468	-
HUNK	72	1.51	0.13	0.468	-
ZNF136	122	1.51	0.13	0.467	-
EPHA8	34	1.52	0.13	0.467	-
LPAR3	54	1.52	0.129	0.467	-
RASL12	32	1.52	0.129	0.467	-
MYOCD	160	1.52	0.129	0.467	-
GDI1	67	1.52	0.129	0.466	-
NRG1	41	1.52	0.129	0.466	-
PLCE1	86	1.52	0.129	0.466	-
ZNF717	59	1.52	0.129	0.466	-
ABCG1	238	1.52	0.129	0.466	-
ZBTB5	100	1.52	0.128	0.466	-
DAB1	48	1.52	0.128	0.466	-
HIST1H1E	39	1.52	0.128	0.466	-
JADE1	213	1.52	0.128	0.466	-
ZNF595	40	1.52	0.128	0.466	-
PAQR8	85	1.52	0.128	0.466	-
AKT2	57	1.52	0.127	0.465	-
ADM2	34	1.53	0.126	0.462	-
ZNF518B	87	1.53	0.126	0.461	-
RIT2	43	1.53	0.125	0.461	-
SUFU	74	1.53	0.125	0.46	-
GKAP1	151	1.54	0.124	0.459	-
ANXA5	95	1.54	0.124	0.459	-
TACSTD2	52	1.54	0.124	0.459	-
CHL1	36	1.54	0.124	0.459	-
HOXA10	73	1.54	0.123	0.458	-
SH3BP2	85	1.54	0.123	0.458	-
MPL	61	1.54	0.123	0.458	-
CDKN2AIP	67	1.54	0.123	0.458	-
MESP2	67	1.54	0.123	0.458	-
SCARF1	71	1.54	0.122	0.458	-
CD2AP	73	1.55	0.121	0.455	-
OR4N2	46	1.55	0.121	0.454	-
STK26	83	1.55	0.12	0.454	-
RAF1	60	1.55	0.12	0.454	-
TSG101	174	1.55	0.12	0.454	-
SCT	70	1.56	0.12	0.454	-
SMAD7	67	1.56	0.12	0.454	-
ZNF716	51	1.56	0.119	0.453	-
ZNF607	40	1.56	0.119	0.453	-
KNDC1	57	1.56	0.119	0.452	-
WFS1	47	1.56	0.118	0.452	-
ROR1	139	1.56	0.118	0.451	-
ZNF625	33	1.56	0.118	0.451	-
TFAP2B	60	1.57	0.117	0.45	-
PHF2	85	1.57	0.117	0.449	-
ARHGAP24	48	1.57	0.117	0.449	-
HTR1E	59	1.57	0.116	0.449	-
ZNF106	83	1.57	0.116	0.449	-
RASSF3	66	1.57	0.116	0.449	-
PDLIM1	169	1.58	0.115	0.448	-
GLRX2	144	1.58	0.115	0.447	-
CLIC2	32	1.58	0.115	0.447	-
IGF2R	49	1.58	0.114	0.446	-
OR10Q1	61	1.58	0.114	0.445	-
SOX6	126	1.58	0.114	0.445	-
RPS6KA3	106	1.58	0.113	0.445	-
TPTE	49	1.58	0.113	0.445	-
FANCD2	60	1.58	0.113	0.445	-
