Regulon	Size	NES	p.value	FDR	Sign
NKX6-2	61	1.37	0.172	0.508	-
HUNK	26	1.37	0.172	0.508	-
EGR3	117	1.37	0.171	0.506	-
ANG	29	1.37	0.171	0.506	-
HDAC11	117	1.37	0.17	0.505	-
NCLN	75	1.38	0.169	0.504	-
IRS2	64	1.38	0.169	0.504	-
ARID1A	128	1.38	0.168	0.504	-
ARHGAP32	43	1.38	0.168	0.503	-
SOX21	62	1.38	0.167	0.501	-
OR2V2	57	1.38	0.167	0.501	-
STAM	75	1.38	0.167	0.501	-
MGA	47	1.38	0.166	0.5	-
ANXA3	48	1.39	0.166	0.5	-
WWOX	61	1.39	0.164	0.496	-
CIITA	338	1.39	0.164	0.495	-
HNRNPK	36	1.39	0.163	0.495	-
RP1L1	47	1.39	0.163	0.495	-
PPIE	59	1.39	0.163	0.495	-
SET	27	1.4	0.163	0.494	-
CARTPT	49	1.4	0.163	0.494	-
DIRAS1	45	1.4	0.162	0.492	-
OR52E8	49	1.4	0.161	0.492	-
GLIS1	54	1.4	0.161	0.492	-
TACR2	56	1.4	0.161	0.492	-
XPA	69	1.4	0.161	0.492	-
PCBD2	231	1.4	0.161	0.491	-
GABRA1	46	1.4	0.161	0.491	-
ABCG4	169	1.41	0.16	0.489	-
TBPL1	162	1.41	0.158	0.487	-
RAPGEF1	121	1.41	0.158	0.487	-
ZFR2	84	1.41	0.158	0.487	-
ZZEF1	246	1.41	0.157	0.486	-
MTF2	66	1.41	0.157	0.486	-
LTB4R2	50	1.42	0.157	0.485	-
NSG1	36	1.42	0.156	0.485	-
OVOL1	85	1.42	0.156	0.484	-
SMAD4	102	1.42	0.156	0.484	-
GPR151	40	1.42	0.156	0.484	-
FOXE1	290	1.42	0.155	0.484	-
OR6A2	46	1.42	0.155	0.484	-
OR51S1	44	1.42	0.155	0.484	-
NHLH2	50	1.42	0.155	0.484	-
SORL1	62	1.42	0.155	0.484	-
ZBTB4	521	1.43	0.154	0.484	-
TNFRSF10D	28	1.43	0.154	0.484	-
SOX30	50	1.43	0.154	0.484	-
APLP2	54	1.43	0.153	0.483	-
ARHGAP45	27	1.43	0.152	0.482	-
ATP8B1	201	1.43	0.152	0.482	-
ZBTB2	37	1.43	0.151	0.481	-
ATM	99	1.44	0.151	0.481	-
LCP2	67	1.44	0.151	0.481	-
EGR1	42	1.44	0.151	0.481	-
SRA1	76	1.44	0.15	0.481	-
HMG20B	74	1.44	0.15	0.481	-
CBL	31	1.44	0.149	0.48	-
ZSWIM7	170	1.44	0.149	0.479	-
ZNF469	114	1.45	0.147	0.476	-
KRBA2	148	1.45	0.146	0.474	-
ZBTB8OS	120	1.45	0.146	0.474	-
GPR61	45	1.45	0.146	0.474	-
BLOC1S2	80	1.46	0.145	0.473	-
HEY2	63	1.46	0.145	0.471	-
RPS27L	31	1.46	0.145	0.471	-
STC1	71	1.46	0.144	0.471	-
AP3S1	42	1.46	0.144	0.471	-
VLDLR	59	1.46	0.144	0.47	-
ZNF763	83	1.46	0.143	0.47	-
WT1	46	1.46	0.143	0.47	-
ZNF443	50	1.46	0.143	0.47	-
ROBO2	51	1.47	0.142	0.469	-
ZNF354B	65	1.47	0.142	0.469	-
EGF	41	1.47	0.142	0.469	-
KDM3B	101	1.47	0.142	0.468	-
ZNF474	159	1.47	0.141	0.468	-
SDHB	87	1.47	0.141	0.467	-
CGGBP1	78	1.47	0.141	0.466	-
ZNF827	73	1.48	0.14	0.464	-
MTOR	100	1.48	0.139	0.464	-
SIK1	37	1.48	0.139	0.464	-
FAT1	43	1.48	0.139	0.464	-
HIC1	81	1.48	0.139	0.464	-
HSBP1	97	1.48	0.138	0.464	-
ZNF319	93	1.48	0.138	0.464	-
PRDM10	51	1.48	0.138	0.464	-
PAQR7	48	1.48	0.138	0.464	-
SNAPC1	119	1.49	0.137	0.464	-
WWC1	219	1.49	0.137	0.463	-
MOAP1	42	1.49	0.137	0.463	-
PLAA	48	1.49	0.136	0.463	-
ZNF326	88	1.49	0.135	0.461	-
C14orf169	61	1.49	0.135	0.461	-
PTPRA	48	1.5	0.135	0.46	-
NOCT	114	1.5	0.135	0.46	-
RAB35	72	1.5	0.135	0.46	-
AGAP6	115	1.5	0.134	0.459	-
CHD1	105	1.5	0.133	0.459	-
OR56A5	44	1.5	0.133	0.458	-
YBX2	74	1.5	0.133	0.458	-
EPHA5	52	1.5	0.133	0.458	-
HR	48	1.51	0.132	0.457	-
EPHB2	56	1.51	0.132	0.457	-
FAM175A	82	1.51	0.132	0.457	-
AGAP5	56	1.51	0.132	0.457	-
IL31RA	26	1.51	0.132	0.457	-
THRB	87	1.51	0.132	0.457	-
MKX	179	1.51	0.132	0.457	-
TRIM5	26	1.51	0.132	0.457	-
CD70	26	1.51	0.131	0.457	-
PHOX2B	55	1.51	0.131	0.457	-
OR52M1	45	1.51	0.131	0.457	-
RFC1	86	1.51	0.131	0.457	-
OR52E6	56	1.51	0.13	0.457	-
PLCB2	28	1.52	0.13	0.457	-
PDPN	56	1.52	0.129	0.456	-
CCNL2	349	1.52	0.129	0.456	-
DAB2IP	65	1.52	0.129	0.456	-
TXN	84	1.52	0.128	0.455	-
IRF8	163	1.52	0.128	0.455	-
TAF1D	68	1.53	0.127	0.453	-
CNTNAP1	54	1.53	0.127	0.453	-
WDTC1	190	1.53	0.127	0.453	-
HAND2	88	1.53	0.127	0.453	-
UBE2D3	75	1.53	0.126	0.453	-
ZNF660	73	1.53	0.126	0.453	-
NDUFS4	70	1.53	0.126	0.453	-
ZDHHC7	182	1.53	0.126	0.453	-
ISL1	94	1.53	0.126	0.453	-
PFN1	154	1.53	0.125	0.453	-
OR8H2	40	1.53	0.125	0.451	-
ARHGAP4	32	1.53	0.125	0.451	-
MLNR	39	1.54	0.124	0.451	-
ZMYND19	107	1.54	0.123	0.449	-
ARFIP2	63	1.54	0.123	0.448	-
TYRO3	29	1.54	0.123	0.448	-
RPE65	57	1.55	0.122	0.448	-
U2AF1	43	1.55	0.122	0.447	-
NKX2-6	66	1.55	0.122	0.447	-
EPHA10	41	1.55	0.121	0.447	-
NOC2L	225	1.55	0.121	0.447	-
MLLT3	184	1.56	0.119	0.445	-
TAF10	118	1.56	0.119	0.445	-
ELL3	124	1.56	0.118	0.445	-
ASB14	72	1.56	0.118	0.445	-
ZNF511	204	1.57	0.118	0.445	-
TADA2B	107	1.57	0.117	0.443	-
SH3RF1	145	1.57	0.117	0.443	-
RUNX1	117	1.57	0.115	0.441	-
RASL11B	50	1.57	0.115	0.441	-
PATJ	35	1.57	0.115	0.441	-
DLG4	31	1.58	0.115	0.441	-
AGAP4	132	1.58	0.115	0.44	-
ITGBL1	41	1.58	0.114	0.44	-
HTR3B	60	1.58	0.114	0.439	-
EFNB3	61	1.58	0.114	0.439	-
PTPRD	47	1.58	0.114	0.439	-
RAB38	49	1.58	0.114	0.439	-
NEDD9	27	1.58	0.114	0.439	-
CDS1	64	1.59	0.112	0.437	-
DCLK1	36	1.59	0.112	0.436	-
TNFRSF14	33	1.59	0.111	0.436	-
GNRHR	58	1.59	0.111	0.435	-
OR2Y1	45	1.59	0.111	0.435	-
PDIA3	33	1.59	0.111	0.435	-
CD53	56	1.6	0.111	0.435	-
NCKIPSD	50	1.6	0.11	0.435	-
SPSB1	92	1.6	0.11	0.435	-
OR4F21	62	1.6	0.11	0.434	-
CALR	74	1.6	0.109	0.434	-
TACR3	51	1.6	0.109	0.434	-
TLL2	25	1.61	0.108	0.432	-
CRYAB	84	1.61	0.108	0.432	-
NTRK2	135	1.61	0.108	0.431	-
ASAH2B	76	1.61	0.108	0.431	-
KLF3	124	1.61	0.107	0.431	-
CITED4	118	1.61	0.107	0.431	-
GABRA6	58	1.61	0.107	0.431	-
OR5M3	48	1.61	0.107	0.431	-
DOK3	87	1.62	0.106	0.431	-
FARP1	58	1.62	0.106	0.431	-
INSL4	55	1.62	0.106	0.431	-
FHIT	49	1.62	0.105	0.431	-
FLNB	73	1.62	0.105	0.431	-
HINT1	103	1.62	0.105	0.43	-
FOXD3	45	1.62	0.104	0.428	-
EYA3	91	1.63	0.104	0.427	-
GNA12	47	1.63	0.104	0.427	-
ROR1	29	1.63	0.103	0.427	-
ERCC8	59	1.63	0.103	0.427	-
ZSWIM4	90	1.63	0.103	0.427	-
ZNF35	52	1.63	0.102	0.427	-
ZCCHC6	127	1.63	0.102	0.427	-
DLG5	60	1.63	0.102	0.427	-
JUN	53	1.63	0.102	0.427	-
ZCCHC24	216	1.64	0.102	0.427	-
MIER1	144	1.64	0.102	0.427	-
PPP2R2B	34	1.64	0.102	0.427	-
GFRA3	88	1.64	0.101	0.427	-
ZMYND10	256	1.64	0.101	0.426	-
FBXW11	150	1.64	0.101	0.426	-
TAF5	38	1.64	0.101	0.426	-
IFT88	33	1.64	0.101	0.426	-
RPS14	219	1.64	0.1	0.426	-
MUTYH	68	1.64	0.1	0.426	-
NELFA	121	1.64	0.1	0.426	-
FSTL3	33	1.65	0.1	0.426	-
ZCCHC17	71	1.65	0.1	0.426	-
AFAP1L2	83	1.65	0.0996	0.426	-
ITGA11	47	1.65	0.0995	0.426	-
MAP2K5	76	1.65	0.0992	0.425	-
IL16	566	1.65	0.0989	0.425	-
ZNF485	43	1.65	0.0985	0.424	-
PDCL	81	1.65	0.0985	0.424	-
SORCS2	140	1.65	0.0984	0.424	-
KMT5A	156	1.65	0.0983	0.424	-
DUSP1	25	1.65	0.0981	0.424	-
LEF1	76	1.65	0.098	0.424	-
TBC1D9B	99	1.65	0.0979	0.424	-
RAP1GAP	40	1.66	0.0978	0.424	-
KCNIP2	50	1.66	0.0977	0.424	-
PBRM1	268	1.66	0.0975	0.424	-
ONECUT2	26	1.66	0.0975	0.424	-
TLE2	26	1.66	0.0972	0.424	-
ZNF436	54	1.66	0.0971	0.424	-
POU3F1	69	1.66	0.097	0.424	-
HMGN1	89	1.66	0.0966	0.424	-
ETS1	91	1.66	0.0965	0.424	-
TNFRSF19	44	1.66	0.0963	0.423	-
ARHGEF10	33	1.66	0.0962	0.423	-
TAPT1	32	1.66	0.096	0.423	-
CTGF	27	1.67	0.0958	0.423	-
TXNDC12	33	1.67	0.0951	0.421	-
CDK7	39	1.67	0.0942	0.419	-
PLEKHG5	68	1.67	0.0941	0.419	-
NR4A3	31	1.67	0.0941	0.419	-
SP100	107	1.67	0.094	0.419	-
ZNF25	125	1.68	0.0936	0.419	-
ZCCHC7	57	1.68	0.0936	0.419	-
TRAF6	58	1.68	0.0932	0.418	-
CAV3	31	1.68	0.0931	0.418	-
SPRY2	74	1.68	0.093	0.418	-
PRDX3	148	1.68	0.093	0.418	-
SNAI3	45	1.68	0.0923	0.417	-
SNCAIP	63	1.69	0.0917	0.415	-
ITGA2	34	1.69	0.0916	0.415	-
GPR62	73	1.69	0.0913	0.414	-
RAP1GDS1	69	1.69	0.0907	0.413	-
CCR1	49	1.69	0.0906	0.413	-
ZFYVE28	67	1.69	0.0906	0.413	-
MSX2	78	1.69	0.0904	0.413	-
PCGF6	31	1.69	0.0902	0.413	-
RAB20	25	1.7	0.0894	0.411	-
DMRTA1	39	1.7	0.0888	0.411	-
ZNF114	64	1.7	0.0886	0.411	-
HMGB1	63	1.7	0.0886	0.411	-
NKX2-3	61	1.7	0.0884	0.411	-
BTF3	101	1.71	0.088	0.411	-
WNK2	54	1.71	0.0875	0.409	-
AKAP11	86	1.71	0.0868	0.407	-
RNF6	112	1.71	0.0868	0.407	-
ABCG1	98	1.71	0.0867	0.407	-
PLXNB1	86	1.71	0.0866	0.407	-
EMX2	46	1.71	0.0866	0.407	-
ZNF697	62	1.72	0.086	0.405	-
IQSEC2	36	1.72	0.0858	0.405	-
ETS2	97	1.72	0.0848	0.403	-
DNTTIP2	83	1.73	0.0844	0.403	-
RHBDL2	32	1.73	0.0836	0.401	-
TERT	41	1.73	0.0833	0.4	-
NKX2-5	25	1.73	0.0831	0.399	-
ZNF69	25	1.73	0.0828	0.399	-
CAMK1	44	1.74	0.0827	0.399	-
SMPD1	42	1.74	0.0824	0.398	-
PCGF3	90	1.74	0.0824	0.398	-
SRGAP3	58	1.74	0.0822	0.398	-
ZNF534	76	1.74	0.0822	0.398	-
TLX1	53	1.74	0.0821	0.398	-
ZDHHC18	64	1.74	0.082	0.398	-
CSF1R	25	1.74	0.0819	0.398	-
OXTR	56	1.74	0.0816	0.398	-
ZNF22	74	1.74	0.081	0.396	-
TRIP10	59	1.75	0.081	0.396	-
OR51D1	54	1.75	0.0802	0.394	-
ARHGAP24	53	1.75	0.0802	0.394	-
SNCA	44	1.75	0.0801	0.394	-
LIMD1	62	1.75	0.08	0.394	-
SCML2	78	1.75	0.0798	0.394	-
ZNHIT6	50	1.75	0.0796	0.394	-
GRIA2	76	1.75	0.0794	0.394	-
GPR27	52	1.76	0.0792	0.394	-
TACSTD2	111	1.76	0.0791	0.394	-
FZD5	37	1.76	0.0788	0.394	-
KAT2B	281	1.76	0.0783	0.394	-
JAK1	47	1.76	0.0782	0.394	-
ZNF214	47	1.76	0.0779	0.394	-
ZNF365	52	1.77	0.0773	0.392	-
TRIM33	58	1.77	0.0769	0.391	-
TWIST2	46	1.77	0.0761	0.39	-
XPC	44	1.78	0.0747	0.389	-
OSTF1	145	1.78	0.0747	0.389	-
KLF4	71	1.78	0.0745	0.389	-
PROP1	53	1.79	0.0735	0.387	-
ROS1	42	1.79	0.0734	0.387	-
ZNF300	56	1.79	0.0728	0.384	-
PIR	196	1.8	0.0719	0.381	-
ANGPTL4	57	1.8	0.0719	0.381	-
CSK	44	1.8	0.0718	0.381	-
ASCC3	134	1.8	0.0716	0.381	-
PWP2	28	1.8	0.0712	0.38	-
FGFRL1	29	1.8	0.0711	0.38	-
AFF4	209	1.81	0.0709	0.38	-
PTK2B	28	1.81	0.0708	0.38	-
GIPC1	121	1.81	0.0707	0.38	-
SLIT2	50	1.81	0.0705	0.38	-
SPRED1	34	1.81	0.0703	0.379	-
MAML2	109	1.81	0.0703	0.379	-
NACC1	114	1.81	0.0701	0.379	-
ZNF593	247	1.81	0.0696	0.378	-
INPP4B	146	1.82	0.0694	0.378	-
MBD1	45	1.82	0.069	0.377	-
MED31	63	1.83	0.0676	0.375	-
OR7A5	40	1.83	0.0674	0.375	-
PDX1	51	1.83	0.0668	0.374	-
PLEKHG3	44	1.84	0.0664	0.372	-
OPN4	49	1.84	0.0663	0.372	-
CSNK1A1	25	1.84	0.0662	0.372	-
PKN1	47	1.84	0.0661	0.372	-
STARD13	98	1.84	0.0661	0.372	-
ZNF438	28	1.84	0.066	0.372	-
ZNF257	28	1.84	0.0659	0.372	-
PRKCSH	66	1.84	0.0654	0.372	-
OXGR1	50	1.85	0.065	0.372	-
ZFYVE16	88	1.85	0.0644	0.369	-
NAA16	163	1.85	0.0638	0.367	-
RUNDC3A	29	1.86	0.0635	0.367	-
GABBR2	35	1.86	0.0632	0.366	-
PLRG1	36	1.86	0.0631	0.366	-
SOHLH2	30	1.86	0.0626	0.365	-
CD74	67	1.86	0.0625	0.365	-
IL22RA1	46	1.86	0.0623	0.365	-
ZFAT	39	1.86	0.0623	0.365	-
ANXA1	87	1.87	0.0619	0.364	-
PIK3R1	49	1.87	0.0617	0.364	-
NRG2	36	1.87	0.0614	0.363	-
RSC1A1	58	1.87	0.0611	0.362	-
APBB2	40	1.87	0.0611	0.362	-
SMC3	43	1.87	0.0609	0.362	-
RHOC	109	1.88	0.0607	0.362	-
HES4	102	1.88	0.0604	0.362	-
MYCBP2	84	1.88	0.0604	0.362	-
TLE3	88	1.88	0.06	0.361	-
DERL2	28	1.88	0.0599	0.361	-
PLAGL1	49	1.88	0.0595	0.36	-
SPI1	296	1.89	0.0585	0.356	-
ILF3	95	1.89	0.0583	0.356	-
DOCK1	36	1.89	0.0582	0.356	-
HTR7	26	1.9	0.0576	0.355	-
BNC1	102	1.9	0.0576	0.355	-
PLCD1	44	1.9	0.0575	0.355	-
PDE7B	37	1.9	0.0574	0.355	-
BRCA2	26	1.9	0.057	0.354	-
ZSCAN29	31	1.91	0.0564	0.35	-
GATA4	65	1.91	0.0563	0.35	-
NAA15	76	1.91	0.0562	0.35	-
ZNF141	56	1.91	0.0557	0.348	-
ZNF429	32	1.92	0.0555	0.348	-
FAM13B	99	1.92	0.0545	0.342	-
CBFA2T3	41	1.92	0.0543	0.342	-
CCAR1	70	1.93	0.0541	0.342	-
H2AFX	44	1.93	0.0539	0.342	-
ARHGEF16	36	1.93	0.0536	0.341	-
TNFRSF18	35	1.93	0.0534	0.341	-
PSD2	34	1.93	0.0533	0.341	-
HMGCR	99	1.94	0.0529	0.34	-
ZNF770	74	1.94	0.0526	0.339	-
ZNF232	89	1.94	0.0524	0.338	-
USP16	101	1.94	0.0524	0.338	-
ZNF491	31	1.94	0.0523	0.338	-
SMAD9	103	1.94	0.0522	0.338	-
ATOH7	52	1.94	0.0521	0.338	-
TOPORS	178	1.95	0.0517	0.338	-
NFRKB	27	1.95	0.0514	0.337	-
PNRC2	197	1.95	0.0507	0.335	-
HHEX	70	1.95	0.0506	0.335	-
ZNF407	110	1.96	0.0505	0.335	-
TCERG1	100	1.96	0.0502	0.335	-
PRDX2	47	1.96	0.0501	0.335	-
RASA3	106	1.96	0.05	0.335	-
GPBP1	123	1.96	0.0499	0.335	-
SIX1	77	1.96	0.0498	0.335	-
TGFBR3	43	1.96	0.0498	0.335	-
PDGFC	49	1.97	0.0494	0.335	-
PDK3	28	1.97	0.0493	0.335	-
DCC	196	1.97	0.0492	0.335	-
FBXO8	64	1.97	0.0488	0.335	-
ZBED3	58	1.98	0.0482	0.331	-
CKS2	70	1.98	0.0479	0.33	-
PRAM1	30	1.98	0.0478	0.33	-
PTPRG	73	1.98	0.0478	0.33	-
CDX1	58	1.98	0.0478	0.33	-
CAND2	128	1.98	0.0477	0.33	-
ERG	66	1.98	0.0473	0.329	-
RGL3	67	1.99	0.047	0.328	-
FLYWCH1	75	1.99	0.0468	0.328	-
EDNRA	124	1.99	0.0467	0.328	-
HES2	95	1.99	0.0462	0.326	-
MYBBP1A	156	1.99	0.0462	0.326	-
MED7	87	1.99	0.0462	0.326	-
GNA14	55	2	0.046	0.326	-
MSN	43	2	0.0456	0.325	-
OLIG1	40	2	0.0454	0.324	-
RXRA	88	2	0.0453	0.323	-
MED27	116	2	0.0451	0.322	-
FGFBP1	28	2	0.045	0.322	-
IL5	97	2	0.045	0.322	-
PTPRE	25	2.01	0.0449	0.322	-
DOK2	183	2.01	0.0448	0.322	-
ZNF395	64	2.01	0.0448	0.322	-
TCF3	104	2.01	0.0448	0.322	-
RPS6KA2	32	2.02	0.0437	0.32	-
FUBP1	63	2.02	0.0436	0.32	-
KLF16	129	2.02	0.0434	0.32	-
RAB3B	57	2.02	0.0432	0.319	-
ELOVL4	29	2.02	0.0431	0.319	-
CORO2A	30	2.03	0.0425	0.315	-
ACAD8	135	2.03	0.0424	0.315	-
F2RL2	75	2.03	0.0423	0.315	-
TPD52L1	56	2.03	0.0422	0.315	-
PGR	133	2.03	0.0421	0.315	-
GLRB	43	2.04	0.0417	0.315	-
VENTX	35	2.04	0.0415	0.313	-
WNT5A	154	2.04	0.0414	0.313	-
DBNL	52	2.04	0.0409	0.311	-
SOX7	201	2.05	0.0407	0.311	-
RBM15	70	2.05	0.0403	0.309	-
PSMC3	55	2.05	0.0402	0.309	-
ACVR2B	88	2.05	0.0402	0.309	-
MSX1	74	2.06	0.0393	0.304	-
PPP2R2C	35	2.06	0.0393	0.304	-
PLCE1	26	2.06	0.0392	0.304	-
TXNDC17	118	2.06	0.0391	0.304	-
TENM2	64	2.07	0.0389	0.304	-
ZFYVE19	76	2.07	0.0387	0.303	-
ILK	61	2.08	0.0379	0.299	-
PITX1	181	2.08	0.0378	0.299	-
RPH3AL	31	2.08	0.0376	0.298	-
VGLL4	103	2.08	0.0372	0.296	-
MAP2K1	39	2.09	0.0369	0.295	-
SFPQ	108	2.09	0.0368	0.295	-
FANCC	60	2.1	0.0361	0.291	-
MED8	100	2.1	0.0357	0.288	-
FGFR3	34	2.1	0.0357	0.288	-
AC013461.1	30	2.11	0.035	0.283	-
CCRL2	164	2.11	0.0348	0.283	-
ARTN	27	2.11	0.0347	0.283	-
GRM6	39	2.11	0.0347	0.283	-
CAMK2A	121	2.11	0.0347	0.283	-
PSD	82	2.11	0.0346	0.283	-
PRKG2	52	2.12	0.0344	0.282	-
G3BP1	53	2.12	0.0342	0.282	-
RHOA	67	2.12	0.034	0.282	-
PPP1R8	53	2.12	0.0338	0.282	-
DUSP8	34	2.13	0.0333	0.281	-
KNDC1	37	2.14	0.0327	0.277	-
VIPR1	71	2.14	0.0325	0.276	-
IGFBP2	28	2.14	0.0324	0.276	-
PRDM2	153	2.14	0.0321	0.274	-
NOTCH3	91	2.14	0.032	0.274	-
LPAR3	52	2.15	0.0317	0.274	-
HRAS	39	2.15	0.0315	0.272	-
RAB3D	53	2.15	0.0314	0.272	-
PDE4D	43	2.16	0.031	0.27	-
CENPU	94	2.16	0.0309	0.269	-
PRKG1	74	2.16	0.0304	0.267	-
ZNF662	50	2.17	0.0301	0.265	-
TRIM29	132	2.17	0.03	0.265	-
PRDX1	85	2.18	0.0295	0.262	-
PTAFR	38	2.18	0.0295	0.262	-
DHCR24	44	2.18	0.0295	0.262	-
ZRANB1	48	2.18	0.0293	0.262	-
ZMYND12	87	2.18	0.0293	0.262	-
TAF9	214	2.18	0.0292	0.262	-
HBZ	78	2.18	0.0291	0.261	-
TFAM	166	2.18	0.029	0.261	-
RGS11	44	2.19	0.0287	0.26	-
ZNF362	107	2.19	0.0282	0.258	-
GUCY1A3	32	2.2	0.0282	0.258	-
MLH1	31	2.2	0.0281	0.258	-
GRM7	56	2.2	0.0279	0.257	-
KHDRBS1	66	2.2	0.0278	0.256	-
REPS2	36	2.21	0.0271	0.253	-
SLC44A2	36	2.21	0.0268	0.251	-
RERE	216	2.21	0.0268	0.251	-
MYO9B	114	2.22	0.0267	0.251	-
LPAR1	148	2.23	0.0261	0.248	-
CLIC3	32	2.23	0.026	0.248	-
PDCD11	43	2.23	0.026	0.248	-
BARD1	55	2.23	0.0257	0.247	-
SPATA13	58	2.23	0.0255	0.247	-
SEMA6A	56	2.23	0.0254	0.247	-
SPOCK1	29	2.24	0.0254	0.247	-
ARHGEF3	28	2.24	0.0252	0.246	-
GRHL3	146	2.25	0.0247	0.244	-
DDX10	33	2.25	0.0246	0.243	-
RBPJ	190	2.25	0.0246	0.243	-
CAPN3	92	2.25	0.0245	0.243	-
CYP26A1	82	2.25	0.0242	0.242	-
HOPX	66	2.26	0.024	0.24	-
CDKL2	36	2.26	0.0238	0.239	-
NCS1	39	2.26	0.0237	0.239	-
CXXC5	148	2.26	0.0237	0.239	-
HEYL	46	2.26	0.0236	0.238	-
HDAC2	101	2.27	0.0235	0.238	-
ASCL2	63	2.27	0.0234	0.238	-
EPC1	202	2.27	0.0234	0.238	-
TTF1	84	2.27	0.0233	0.238	-
DFFA	63	2.27	0.0233	0.238	-
KIF13B	95	2.27	0.0232	0.238	-
ZNF445	216	2.28	0.0225	0.234	-
DUSP4	36	2.28	0.0225	0.234	-
BMP3	93	2.28	0.0224	0.234	-
ZMYND15	376	2.29	0.0223	0.234	-
ZMYND11	38	2.29	0.022	0.232	-
NKD1	36	2.29	0.0218	0.231	-
KLF9	33	2.29	0.0218	0.231	-
PTEN	79	2.3	0.0217	0.231	-
NR0B2	85	2.3	0.0216	0.231	-
GTF2A2	188	2.3	0.0214	0.23	-
SH3GL1	39	2.3	0.0214	0.23	-
SPARCL1	45	2.3	0.0213	0.23	-
ZNF556	29	2.31	0.021	0.228	-
KDM1A	96	2.31	0.021	0.228	-
GPR78	53	2.31	0.0208	0.227	-
PITX2	37	2.31	0.0206	0.226	-
PRKAB2	27	2.32	0.0206	0.226	-
RABEP1	81	2.32	0.0202	0.224	-
CCNH	151	2.33	0.0196	0.219	-
SPOCK2	35	2.34	0.0195	0.219	-
PSIP1	168	2.34	0.0195	0.219	-
TNFRSF10C	71	2.34	0.0195	0.219	-
ACKR3	32	2.34	0.019	0.216	-
RAB17	149	2.35	0.0189	0.216	-
SH2D2A	29	2.35	0.0187	0.214	-
KDM4C	164	2.35	0.0186	0.214	-
SAP30L	180	2.35	0.0186	0.214	-
FBXW4	106	2.36	0.0184	0.214	-
LRP8	29	2.36	0.0184	0.213	-
TENM4	34	2.36	0.0181	0.211	-
ICAM1	388	2.37	0.018	0.211	-
RAB14	58	2.37	0.018	0.211	-
CRYM	204	2.37	0.0178	0.21	-
S1PR5	41	2.37	0.0177	0.21	-
HNRNPAB	37	2.37	0.0177	0.21	-
FZD4	27	2.37	0.0176	0.21	-
RASGRF1	62	2.38	0.0175	0.209	-
CNOT8	91	2.38	0.0174	0.209	-
FOXI2	73	2.39	0.0169	0.204	-
ZBTB8A	103	2.39	0.0169	0.204	-
RORB	26	2.39	0.0168	0.204	-
ZNF385D	36	2.39	0.0168	0.204	-
RHOV	75	2.4	0.0166	0.204	-
TEAD4	84	2.41	0.0161	0.202	-
ZFAND5	169	2.41	0.0161	0.202	-
ZFP2	124	2.41	0.0159	0.2	-
UTP11	31	2.41	0.0159	0.2	-
TFB1M	78	2.42	0.0157	0.199	-
CELSR2	55	2.42	0.0154	0.198	-
IL5RA	45	2.43	0.0151	0.197	-
HAND1	55	2.43	0.0149	0.197	-
CISH	450	2.43	0.0149	0.197	-
SORBS1	58	2.44	0.0148	0.197	-
NRGN	31	2.44	0.0148	0.197	-
ARHGEF19	71	2.44	0.0148	0.197	-
FGF11	41	2.44	0.0147	0.197	-
PTPRF	59	2.44	0.0146	0.197	-
PKD2	51	2.45	0.0144	0.195	-
IDE	34	2.45	0.0143	0.195	-
CARM1	72	2.45	0.0142	0.195	-
ADRB2	93	2.45	0.0142	0.195	-
DIXDC1	34	2.45	0.0141	0.194	-
ZNF106	198	2.46	0.014	0.193	-
DAPK2	50	2.46	0.0139	0.193	-
TET1	53	2.46	0.0139	0.193	-
ZNF423	84	2.47	0.0136	0.19	-
FGF7	27	2.47	0.0135	0.19	-
CXCL16	90	2.48	0.0132	0.186	-
LYL1	98	2.49	0.0129	0.185	-
GABRG2	45	2.49	0.0128	0.185	-
CHL1	49	2.49	0.0128	0.185	-
SLC7A1	44	2.49	0.0128	0.185	-
PRDM6	283	2.49	0.0128	0.185	-
ADGRG6	27	2.5	0.0125	0.185	-
LOXL2	346	2.51	0.0122	0.183	-
HSPA5	46	2.51	0.0119	0.179	-
ADM	29	2.52	0.0118	0.178	-
ADORA2B	44	2.52	0.0117	0.178	-
MEF2C	141	2.53	0.0115	0.176	-
RFX7	78	2.53	0.0115	0.176	-
CDKN2B	91	2.53	0.0113	0.176	-
ESR1	33	2.54	0.0111	0.174	-
ZNF488	30	2.54	0.0111	0.174	-
ERBB4	35	2.54	0.0111	0.174	-
DMRTA2	26	2.54	0.011	0.174	-
NR3C1	88	2.55	0.0109	0.173	-
PLCL2	184	2.55	0.0108	0.173	-
FLT4	86	2.55	0.0107	0.172	-
PADI4	109	2.56	0.0103	0.166	-
NPM1	73	2.57	0.0101	0.165	-
ZBTB16	36	2.57	0.0101	0.165	-
PHTF1	44	2.57	0.01	0.165	-
GPX1	159	2.58	0.00987	0.164	-
C1QBP	270	2.6	0.00945	0.159	-
GNAI2	152	2.6	0.0092	0.157	-
TNNI2	70	2.63	0.00853	0.15	-
ZIC2	59	2.64	0.00822	0.146	-
TP53	28	2.65	0.00797	0.144	-
FLI1	156	2.66	0.00775	0.14	-
ITGA9	59	2.67	0.00762	0.139	-
FAF1	63	2.68	0.00742	0.138	-
POLR3G	113	2.68	0.0074	0.138	-
CREBRF	197	2.68	0.00739	0.138	-
LMCD1	410	2.7	0.00701	0.133	-
