Regulon	Size	NES	p.value	FDR	Sign
MORC2	99	1.45	0.147	0.442	-
CAPS	135	1.45	0.147	0.442	-
PRDM15	182	1.45	0.147	0.442	-
TLR4	27	1.45	0.147	0.442	-
ZNF799	29	1.45	0.146	0.442	-
ARAP2	28	1.45	0.146	0.442	-
AKAP12	29	1.45	0.146	0.442	-
PCP2	213	1.46	0.145	0.441	-
GABRB1	41	1.46	0.145	0.441	-
CHRNE	31	1.46	0.144	0.439	-
BAMBI	49	1.46	0.144	0.439	-
KL	32	1.46	0.144	0.439	-
CNTF	44	1.46	0.144	0.439	-
CREB3L3	42	1.46	0.144	0.439	-
TSPAN8	60	1.46	0.144	0.439	-
PSMC3	27	1.46	0.144	0.439	-
BARX2	153	1.46	0.144	0.439	-
KIF13B	67	1.47	0.143	0.438	-
CLU	157	1.47	0.143	0.438	-
RBM15	38	1.47	0.142	0.437	-
TSC22D1	81	1.47	0.142	0.437	-
TLR3	70	1.47	0.142	0.437	-
OR56A1	39	1.47	0.142	0.436	-
ELP4	105	1.47	0.141	0.435	-
MBD3	138	1.47	0.141	0.435	-
PADI4	188	1.47	0.141	0.435	-
DUSP1	54	1.47	0.141	0.435	-
SMARCD1	167	1.47	0.141	0.435	-
VHL	48	1.47	0.141	0.435	-
MED17	44	1.47	0.141	0.435	-
SAFB	176	1.48	0.14	0.434	-
BTF3	120	1.48	0.14	0.434	-
ADGRG2	48	1.48	0.14	0.434	-
DOK4	50	1.48	0.139	0.434	-
EDF1	104	1.48	0.139	0.434	-
GRIP1	45	1.48	0.138	0.434	-
ITGA9	35	1.48	0.138	0.434	-
PDE7B	27	1.48	0.138	0.434	-
BAZ2B	67	1.48	0.138	0.434	-
ZNF605	165	1.48	0.138	0.434	-
ZNF283	49	1.49	0.137	0.434	-
BACH1	85	1.49	0.137	0.433	-
CCND2	35	1.49	0.137	0.433	-
EN1	110	1.49	0.137	0.433	-
OR4C11	35	1.49	0.136	0.432	-
ZNF813	28	1.49	0.135	0.43	-
ZNF699	46	1.5	0.135	0.43	-
OR51B2	47	1.5	0.135	0.43	-
OR8A1	31	1.5	0.135	0.43	-
CDK7	49	1.5	0.134	0.43	-
PTPRN2	28	1.5	0.134	0.43	-
SSRP1	123	1.5	0.134	0.43	-
PRDX4	67	1.5	0.134	0.43	-
BMPR1B	25	1.5	0.134	0.43	-
CHAF1B	110	1.5	0.134	0.43	-
RP1L1	30	1.5	0.133	0.43	-
RIN1	60	1.5	0.133	0.429	-
FGF1	38	1.5	0.133	0.429	-
OR14C36	43	1.5	0.133	0.429	-
GNAI2	42	1.5	0.133	0.429	-
ADGRA3	31	1.51	0.132	0.429	-
AIMP1	83	1.51	0.132	0.429	-
ABCC8	60	1.51	0.132	0.427	-
GBF1	44	1.51	0.131	0.427	-
IDH1	55	1.51	0.131	0.427	-
PRDM8	110	1.51	0.131	0.427	-
RPL6	174	1.51	0.131	0.427	-
PDE5A	77	1.51	0.13	0.426	-
RGR	51	1.52	0.13	0.425	-
FOXP3	79	1.52	0.13	0.425	-
OR52N5	43	1.52	0.129	0.425	-
ZDHHC20	117	1.52	0.129	0.425	-
POU1F1	78	1.52	0.129	0.425	-
OR7G3	51	1.52	0.129	0.425	-
GRTP1	26	1.52	0.128	0.423	-
ZNF654	28	1.53	0.127	0.42	-
SRY	69	1.53	0.126	0.42	-
NKX2-5	48	1.53	0.126	0.42	-
MMS19	32	1.53	0.126	0.42	-
RAB27B	41	1.53	0.126	0.42	-
PTH	79	1.53	0.126	0.42	-
ZNF212	81	1.53	0.126	0.42	-
LIN54	89	1.53	0.125	0.419	-
DRGX	51	1.53	0.125	0.419	-
ARHGEF28	65	1.53	0.125	0.419	-
TBXA2R	67	1.53	0.125	0.419	-
CDKN2B	76	1.54	0.125	0.419	-
DNER	45	1.54	0.124	0.419	-
SRGAP3	47	1.54	0.124	0.419	-
FOXO1	72	1.54	0.124	0.419	-
OTP	58	1.54	0.124	0.419	-
MADCAM1	47	1.54	0.124	0.419	-
ZNF20	45	1.54	0.124	0.419	-
OMP	30	1.54	0.124	0.419	-
ARHGEF10L	91	1.54	0.124	0.419	-
TET2	63	1.54	0.124	0.419	-
PAX3	46	1.54	0.123	0.419	-
DOK3	44	1.54	0.123	0.419	-
NGEF	35	1.54	0.123	0.419	-
FRYL	164	1.54	0.123	0.419	-
CRHBP	37	1.54	0.123	0.419	-
TCEB3B	102	1.54	0.123	0.419	-
TPD52L1	79	1.54	0.122	0.419	-
TNFRSF11A	198	1.55	0.122	0.419	-
PDE4C	82	1.55	0.122	0.419	-
CDX2	66	1.55	0.122	0.419	-
PLEKHB1	64	1.55	0.121	0.419	-
NR1H3	77	1.55	0.121	0.417	-
RASSF6	42	1.55	0.12	0.417	-
SFMBT2	406	1.56	0.12	0.416	-
ACVR2B	49	1.56	0.119	0.415	-
LEF1	71	1.56	0.119	0.414	-
SLC11A1	304	1.56	0.119	0.414	-
CSRNP2	55	1.56	0.118	0.414	-
CASP2	38	1.56	0.118	0.414	-
CDX4	83	1.56	0.118	0.413	-
VIPR2	27	1.57	0.117	0.413	-
PRLHR	37	1.57	0.117	0.413	-
DDAH2	61	1.57	0.116	0.411	-
JMJD7-PLA2G4B	53	1.57	0.116	0.41	-
PCGF5	126	1.58	0.115	0.409	-
PDGFC	95	1.58	0.115	0.409	-
FZD3	73	1.58	0.114	0.408	-
TADA3	60	1.58	0.114	0.408	-
EPHA1	60	1.58	0.114	0.408	-
TLE3	47	1.58	0.113	0.407	-
OR8G5	33	1.59	0.113	0.406	-
CNOT1	74	1.59	0.113	0.406	-
ZNF709	39	1.59	0.112	0.406	-
FOXA1	150	1.59	0.111	0.404	-
SPZ1	79	1.59	0.111	0.404	-
GPAT3	81	1.59	0.111	0.404	-
ARID3A	81	1.59	0.111	0.404	-
DTNA	29	1.6	0.11	0.403	-
ZEB1	95	1.6	0.11	0.403	-
OR51G2	35	1.6	0.11	0.403	-
CNKSR3	53	1.6	0.11	0.403	-
GRIA2	39	1.6	0.11	0.403	-
EDA	73	1.6	0.11	0.403	-
DMD	211	1.6	0.11	0.403	-
ASB17	37	1.6	0.11	0.403	-
ECSIT	90	1.6	0.109	0.403	-
ZMAT2	46	1.6	0.109	0.403	-
ZBED9	91	1.6	0.109	0.403	-
RAPGEF6	144	1.6	0.109	0.403	-
ZMYND11	47	1.6	0.109	0.402	-
F3	28	1.61	0.108	0.402	-
SPOCK1	39	1.61	0.108	0.401	-
EBF2	97	1.61	0.107	0.401	-
DACH1	287	1.61	0.107	0.401	-
MEIS1	87	1.61	0.107	0.401	-
NRG3	40	1.61	0.107	0.401	-
TLE4	73	1.61	0.107	0.401	-
KCNIP1	25	1.61	0.107	0.401	-
RASSF10	56	1.61	0.107	0.4	-
CACNA1A	35	1.62	0.106	0.398	-
SUPT16H	41	1.62	0.106	0.398	-
GADD45B	35	1.62	0.105	0.398	-
TFDP1	65	1.62	0.105	0.396	-
TBX18	30	1.63	0.104	0.395	-
ACOT11	69	1.63	0.104	0.395	-
SMAD9	118	1.63	0.104	0.395	-
STK17A	41	1.63	0.104	0.395	-
PRKAA2	90	1.63	0.103	0.395	-
ARHGAP12	25	1.63	0.103	0.394	-
ELP2	154	1.63	0.102	0.394	-
SH2D2A	92	1.63	0.102	0.394	-
LRP1B	36	1.63	0.102	0.394	-
ARHGAP32	73	1.63	0.102	0.394	-
SSX2	133	1.63	0.102	0.394	-
ZNF700	88	1.64	0.102	0.394	-
THY1	86	1.64	0.102	0.394	-
NT5C2	52	1.64	0.101	0.393	-
TIAM1	58	1.64	0.101	0.393	-
TBC1D9B	27	1.64	0.101	0.392	-
ARL11	46	1.64	0.1	0.392	-
RASL11A	61	1.64	0.1	0.392	-
EBF3	29	1.65	0.0997	0.39	-
PDE6B	66	1.65	0.0997	0.39	-
FGF2	44	1.65	0.0996	0.39	-
DUSP21	35	1.65	0.0995	0.39	-
OR8B8	44	1.65	0.0993	0.39	-
ZRANB1	69	1.65	0.0993	0.39	-
TAS2R60	36	1.65	0.0993	0.39	-
ZNF93	25	1.65	0.0991	0.39	-
MYOCD	137	1.65	0.0985	0.39	-
INS	100	1.66	0.0976	0.388	-
ZFYVE1	57	1.66	0.0975	0.388	-
NR2F2	40	1.66	0.0974	0.388	-
DNASE1L3	39	1.66	0.0974	0.388	-
TSHZ3	134	1.66	0.0973	0.388	-
ZNF397	69	1.66	0.0967	0.387	-
ZMAT1	216	1.66	0.096	0.386	-
ZIC2	116	1.66	0.096	0.386	-
BTAF1	53	1.67	0.0958	0.386	-
MUL1	80	1.67	0.0955	0.386	-
TNFSF10	65	1.67	0.0954	0.385	-
IRF7	101	1.67	0.0952	0.385	-
STRADB	63	1.67	0.095	0.385	-
SIK1	43	1.67	0.0948	0.385	-
UBE2B	72	1.67	0.0945	0.384	-
CTNNA1	43	1.67	0.0944	0.384	-
TAS1R3	43	1.67	0.0943	0.384	-
CCRL2	26	1.67	0.0942	0.384	-
ARHGEF9	58	1.67	0.0942	0.384	-
ARHGAP24	39	1.67	0.0942	0.384	-
OR56A5	36	1.68	0.0939	0.384	-
PRDM10	59	1.68	0.0938	0.384	-
MED30	50	1.68	0.0937	0.384	-
PQBP1	93	1.68	0.0936	0.384	-
CDS1	43	1.68	0.0936	0.384	-
TESC	269	1.68	0.0935	0.384	-
ZNF518A	67	1.68	0.0933	0.384	-
EPHB6	66	1.68	0.0933	0.384	-
NHLH2	79	1.68	0.0931	0.384	-
BRPF1	48	1.68	0.093	0.384	-
RASGRP1	34	1.68	0.0925	0.383	-
PLCE1	45	1.68	0.0924	0.383	-
PPP1R13L	283	1.68	0.0924	0.383	-
ZNF157	45	1.68	0.0923	0.383	-
MYD88	69	1.69	0.0917	0.382	-
FURIN	59	1.69	0.0915	0.382	-
CORO1C	74	1.69	0.0912	0.382	-
OR6K3	31	1.69	0.0909	0.381	-
CASP1	48	1.69	0.0909	0.381	-
DCX	38	1.69	0.0908	0.381	-
SETD7	130	1.69	0.0907	0.381	-
CLIC3	127	1.69	0.0906	0.381	-
SPATA13	101	1.69	0.0906	0.381	-
OR52K2	39	1.69	0.0905	0.381	-
ANXA5	57	1.69	0.0904	0.381	-
OXGR1	64	1.69	0.0904	0.381	-
EDNRA	52	1.69	0.0904	0.381	-
ZBTB7C	228	1.69	0.0902	0.381	-
DPYSL3	32	1.69	0.0901	0.381	-
PLXNA4	27	1.7	0.09	0.381	-
SHISA5	33	1.7	0.0899	0.381	-
ELF4	106	1.71	0.0878	0.376	-
ZKSCAN7	43	1.71	0.0877	0.376	-
ZNF141	61	1.71	0.0871	0.375	-
ADCY6	85	1.71	0.087	0.375	-
ZFAND2B	128	1.71	0.0866	0.375	-
ZNF189	40	1.71	0.0866	0.375	-
LZTS1	63	1.71	0.0866	0.375	-
ZNF326	106	1.71	0.0866	0.375	-
RGS3	57	1.71	0.0866	0.375	-
ZNF660	31	1.72	0.0863	0.375	-
JADE1	199	1.72	0.0861	0.375	-
RHOV	81	1.72	0.086	0.375	-
SH3GL1	41	1.72	0.0855	0.373	-
TWIST2	107	1.72	0.0851	0.372	-
MKNK2	45	1.72	0.0851	0.372	-
CARTPT	46	1.72	0.0848	0.372	-
HMGN5	76	1.72	0.0847	0.372	-
LIMK1	40	1.72	0.0846	0.372	-
RAB17	76	1.73	0.0842	0.372	-
EPHA3	29	1.73	0.084	0.372	-
OLIG2	92	1.73	0.084	0.372	-
MICAL1	64	1.73	0.0833	0.37	-
PLCL2	109	1.73	0.0831	0.37	-
ZDHHC21	64	1.73	0.0829	0.37	-
RBM15B	303	1.73	0.0828	0.37	-
ZNF395	64	1.74	0.0827	0.37	-
PKN2	78	1.74	0.0827	0.37	-
ROR1	33	1.74	0.0826	0.37	-
DDAH1	49	1.74	0.0824	0.37	-
KCTD1	163	1.74	0.0822	0.37	-
CALR	54	1.74	0.0822	0.37	-
LCORL	101	1.74	0.0821	0.37	-
GAB1	124	1.74	0.0821	0.37	-
SLC12A2	28	1.74	0.0821	0.37	-
NDST1	111	1.74	0.0814	0.37	-
TBC1D9	34	1.74	0.0811	0.369	-
FERD3L	67	1.75	0.0809	0.369	-
WWC1	178	1.75	0.0807	0.368	-
TACR3	45	1.75	0.0807	0.368	-
OR52E6	35	1.75	0.0805	0.368	-
SPRY1	41	1.75	0.0805	0.368	-
GLIS3	59	1.75	0.0804	0.368	-
ZNF676	32	1.75	0.0803	0.368	-
MICB	50	1.75	0.08	0.368	-
FHL2	66	1.75	0.08	0.368	-
MTF2	61	1.75	0.0798	0.368	-
IL15RA	28	1.75	0.0797	0.368	-
ZSWIM6	30	1.75	0.0793	0.368	-
GABRB2	37	1.75	0.0793	0.368	-
WDTC1	89	1.76	0.0788	0.368	-
GRHL3	155	1.76	0.0783	0.366	-
TMED7-TICAM2	57	1.76	0.0781	0.366	-
IL1A	47	1.76	0.0778	0.366	-
ADGRG6	44	1.76	0.0778	0.366	-
CEACAM1	57	1.77	0.0773	0.366	-
ZNF292	47	1.77	0.0772	0.366	-
RAB9B	58	1.77	0.077	0.366	-
PSD2	52	1.77	0.0769	0.366	-
NELFA	166	1.77	0.0764	0.366	-
MYCBP2	87	1.77	0.0763	0.366	-
P2RY2	75	1.77	0.0762	0.366	-
UNC13B	27	1.77	0.0761	0.366	-
TBC1D19	25	1.78	0.0757	0.365	-
EGR2	76	1.78	0.0756	0.365	-
OGT	94	1.78	0.0754	0.364	-
ZNF433	68	1.78	0.0753	0.364	-
ZNF214	64	1.78	0.0751	0.364	-
ARF4	40	1.78	0.0748	0.364	-
PATJ	29	1.78	0.0747	0.364	-
MCTP1	38	1.78	0.0747	0.364	-
NRAS	54	1.78	0.0747	0.364	-
RASSF7	33	1.78	0.0746	0.364	-
IFITM1	48	1.78	0.0745	0.364	-
GABRA2	36	1.79	0.0742	0.364	-
ITGA1	59	1.79	0.0739	0.364	-
EDA2R	28	1.79	0.0738	0.364	-
MSX2	103	1.79	0.0736	0.364	-
NUFIP1	99	1.79	0.0735	0.364	-
SSBP4	90	1.79	0.0735	0.364	-
ZFR2	139	1.79	0.0735	0.364	-
SSBP2	161	1.79	0.0734	0.364	-
PTPRN	28	1.79	0.0731	0.364	-
WFS1	55	1.79	0.073	0.364	-
CEACAM6	84	1.79	0.073	0.364	-
PDE9A	63	1.79	0.0729	0.364	-
STC1	34	1.79	0.0729	0.364	-
ZNF620	180	1.8	0.0722	0.364	-
EBP	61	1.8	0.0717	0.364	-
POU2F1	85	1.8	0.0716	0.364	-
BRD8	67	1.81	0.071	0.364	-
GRK6	46	1.81	0.0709	0.364	-
ZC4H2	35	1.81	0.0707	0.364	-
HSBP1	144	1.81	0.0697	0.361	-
RFX2	85	1.81	0.0696	0.361	-
SSX1	90	1.81	0.0696	0.361	-
ADGRV1	62	1.82	0.0693	0.361	-
ARL1	66	1.82	0.069	0.361	-
ZNF44	53	1.82	0.0689	0.361	-
TP73	159	1.82	0.0687	0.361	-
DUOX1	122	1.82	0.0686	0.36	-
LEO1	107	1.82	0.0682	0.359	-
TNS2	60	1.83	0.0679	0.358	-
SPRY4	88	1.83	0.0676	0.358	-
ZNF717	35	1.83	0.0675	0.358	-
MRGPRX3	45	1.83	0.0675	0.358	-
JMJD1C	103	1.83	0.0674	0.358	-
GTF2H2	76	1.83	0.0672	0.357	-
COL4A3BP	31	1.83	0.0672	0.357	-
NDUFS4	58	1.83	0.0672	0.357	-
FEZF2	35	1.83	0.0672	0.357	-
CYSLTR1	28	1.83	0.067	0.357	-
TSPAN12	114	1.83	0.0667	0.357	-
TYRO3	102	1.83	0.0666	0.357	-
BARD1	125	1.83	0.0665	0.357	-
CREB3L1	61	1.84	0.0665	0.357	-
ZNF423	155	1.84	0.0664	0.357	-
FLI1	106	1.84	0.0664	0.357	-
NPY1R	27	1.84	0.0664	0.357	-
NFX1	28	1.84	0.0663	0.357	-
PTPRD	27	1.84	0.066	0.357	-
OR10R2	30	1.84	0.066	0.357	-
TCF7	130	1.84	0.0659	0.357	-
CNTLN	39	1.84	0.0658	0.357	-
TNP1	133	1.84	0.0656	0.357	-
OR4S2	39	1.84	0.0654	0.357	-
ZNF442	36	1.84	0.0652	0.357	-
ZNF215	76	1.84	0.0652	0.357	-
ZNF430	36	1.84	0.0652	0.357	-
TAF4B	41	1.85	0.0649	0.357	-
FGD5	44	1.85	0.0645	0.357	-
ETV2	87	1.85	0.0644	0.357	-
ELF2	34	1.85	0.0644	0.357	-
USP6NL	77	1.85	0.0644	0.357	-
HDAC4	183	1.85	0.0644	0.357	-
NFIC	79	1.85	0.0642	0.357	-
TAF9	109	1.85	0.064	0.357	-
ZNF333	48	1.85	0.0639	0.357	-
BST2	41	1.85	0.0636	0.357	-
ATRIP	43	1.86	0.0632	0.357	-
AVPR1B	43	1.86	0.0629	0.357	-
NDP	41	1.86	0.0626	0.356	-
ZSCAN25	25	1.86	0.0625	0.356	-
MEIS2	59	1.87	0.0621	0.356	-
PLCD4	48	1.87	0.0621	0.356	-
OR6M1	46	1.87	0.0619	0.355	-
MYO6	26	1.87	0.0619	0.355	-
F2R	25	1.87	0.0619	0.355	-
CHN1	28	1.87	0.0619	0.355	-
GABRA1	46	1.87	0.0618	0.355	-
NPY2R	31	1.87	0.0618	0.355	-
TENM2	97	1.87	0.0613	0.355	-
HELT	47	1.87	0.0613	0.355	-
ATP6AP2	65	1.87	0.0613	0.355	-
TADA2B	130	1.87	0.0611	0.355	-
PKN3	48	1.88	0.0607	0.354	-
CHIC2	50	1.88	0.0606	0.354	-
LOXL2	646	1.88	0.0605	0.354	-
TSC22D3	46	1.88	0.0605	0.354	-
NR4A2	47	1.88	0.0604	0.354	-
ERCC6	32	1.88	0.0604	0.354	-
MITF	162	1.88	0.0603	0.354	-
ZNF354B	91	1.88	0.0597	0.353	-
GPR26	48	1.89	0.0593	0.352	-
TEK	36	1.89	0.0591	0.351	-
AES	82	1.89	0.059	0.351	-
MX1	68	1.89	0.0589	0.351	-
F7	35	1.89	0.0589	0.351	-
ZFP3	94	1.89	0.0587	0.351	-
ZNF57	86	1.89	0.0587	0.351	-
ADNP2	36	1.89	0.0581	0.35	-
OR52H1	54	1.9	0.0576	0.349	-
HNRNPAB	34	1.9	0.0573	0.349	-
SP5	71	1.9	0.0568	0.347	-
NMI	65	1.9	0.0568	0.347	-
FOXR2	85	1.91	0.0565	0.347	-
PER2	45	1.91	0.0564	0.347	-
ZNF681	34	1.91	0.0556	0.347	-
ETS1	154	1.91	0.0555	0.347	-
ZNF711	127	1.92	0.0555	0.347	-
DUSP4	26	1.92	0.0551	0.347	-
ZNF426	69	1.92	0.0548	0.347	-
SP110	70	1.92	0.0544	0.346	-
ZNF540	62	1.93	0.0542	0.346	-
KHSRP	46	1.93	0.0539	0.346	-
TIGD4	136	1.93	0.0537	0.346	-
G3BP1	64	1.93	0.0533	0.346	-
ZSCAN16	115	1.94	0.0529	0.345	-
TRIM13	29	1.94	0.0528	0.345	-
ZNF492	40	1.94	0.0524	0.344	-
FARP1	57	1.94	0.0523	0.344	-
LMO4	96	1.94	0.0523	0.344	-
SMARCD3	376	1.95	0.0514	0.34	-
SNAPC3	33	1.95	0.0514	0.34	-
HAND1	79	1.95	0.0513	0.34	-
PTPRE	101	1.95	0.0511	0.34	-
PDCD11	163	1.95	0.0511	0.34	-
TBC1D17	103	1.95	0.051	0.34	-
RAB24	94	1.95	0.0508	0.339	-
PLEKHG1	102	1.95	0.0507	0.339	-
SHOX	64	1.96	0.0505	0.339	-
MAGI3	64	1.96	0.0503	0.338	-
PLRG1	38	1.96	0.0503	0.338	-
WNT5A	96	1.96	0.0502	0.338	-
CXXC5	109	1.96	0.0499	0.337	-
SCG5	56	1.96	0.0498	0.337	-
OR9A4	37	1.96	0.0497	0.337	-
DGKH	31	1.96	0.0496	0.337	-
FHL5	195	1.96	0.0496	0.337	-
CELSR3	57	1.96	0.0495	0.337	-
SFRP5	46	1.96	0.0494	0.337	-
NDUFA13	116	1.97	0.0494	0.337	-
SHC1	68	1.97	0.0492	0.336	-
VPS36	129	1.97	0.0492	0.336	-
LRRFIP1	234	1.97	0.0489	0.336	-
CDK8	92	1.98	0.0482	0.334	-
EDAR	47	1.98	0.0482	0.334	-
FSTL3	113	1.98	0.0481	0.333	-
MCF2L	113	1.98	0.0474	0.331	-
OLIG1	64	1.99	0.0471	0.331	-
NOCT	131	1.99	0.047	0.331	-
GPR143	68	1.99	0.0468	0.331	-
NCLN	83	1.99	0.0464	0.329	-
RAB20	39	1.99	0.0462	0.328	-
SORBS1	55	1.99	0.0462	0.328	-
MED16	48	2	0.0459	0.328	-
PHF19	130	2	0.0457	0.327	-
TIRAP	35	2	0.0457	0.327	-
GABRP	80	2	0.0454	0.327	-
CALCOCO1	57	2.01	0.0449	0.325	-
ZNF300	50	2.01	0.0448	0.325	-
TAF1L	119	2.01	0.0448	0.325	-
SNAPC1	156	2.01	0.0445	0.325	-
CXCL10	48	2.01	0.0444	0.325	-
HIF3A	86	2.01	0.0442	0.325	-
PTH1R	65	2.01	0.0441	0.325	-
TLE6	139	2.01	0.0441	0.325	-
ZNF302	69	2.01	0.0441	0.325	-
ATIC	44	2.02	0.0438	0.325	-
ZNF90	88	2.02	0.0438	0.325	-
ZNF560	45	2.02	0.0438	0.325	-
MAPK4	120	2.02	0.0437	0.325	-
IGBP1	61	2.02	0.0436	0.325	-
FANCD2	45	2.02	0.0436	0.325	-
PTEN	62	2.02	0.0436	0.325	-
GFRA3	39	2.02	0.0433	0.325	-
BCL2	101	2.02	0.0429	0.325	-
U2AF1	52	2.02	0.0429	0.325	-
KDM4B	98	2.03	0.0426	0.325	-
LRP8	73	2.03	0.0425	0.325	-
RASGRF2	40	2.03	0.0424	0.325	-
ZNF208	42	2.03	0.0423	0.325	-
ZNF536	51	2.03	0.042	0.325	-
ZNF595	43	2.03	0.0419	0.325	-
ADRB1	66	2.04	0.0418	0.325	-
RAPGEF2	82	2.04	0.0417	0.325	-
NCOA4	27	2.04	0.0417	0.325	-
SMOC2	36	2.04	0.0417	0.325	-
LCOR	73	2.04	0.0416	0.325	-
BCAR3	48	2.04	0.0416	0.325	-
GPSM2	65	2.04	0.0415	0.325	-
TRERF1	88	2.04	0.0411	0.325	-
PBRM1	72	2.04	0.0411	0.325	-
STK36	156	2.05	0.0408	0.325	-
PDGFRB	69	2.05	0.0407	0.325	-
PPRC1	111	2.05	0.0407	0.325	-
S1PR1	26	2.05	0.0406	0.325	-
PBX1	183	2.05	0.0405	0.325	-
LDB2	669	2.05	0.0404	0.325	-
TCF7L2	38	2.05	0.0403	0.325	-
YARS	70	2.05	0.04	0.325	-
PAK6	39	2.06	0.0394	0.325	-
PARD3	37	2.06	0.0394	0.325	-
DDX10	77	2.06	0.0394	0.325	-
GRIA4	53	2.06	0.0394	0.325	-
PRKG1	76	2.06	0.0394	0.325	-
ZNF488	83	2.06	0.0392	0.325	-
TNFAIP6	44	2.06	0.0391	0.325	-
PTN	70	2.07	0.0389	0.325	-
RASGEF1C	51	2.07	0.0388	0.325	-
ICOSLG	71	2.07	0.0386	0.325	-
HRH1	26	2.07	0.0386	0.325	-
ANK3	86	2.07	0.0385	0.325	-
CNTNAP3	70	2.07	0.0381	0.325	-
KCNIP2	51	2.07	0.0381	0.325	-
TCERG1	122	2.08	0.0378	0.325	-
ZBED3	151	2.08	0.0377	0.325	-
RAP1GDS1	45	2.08	0.0376	0.325	-
MAP3K1	66	2.08	0.0375	0.325	-
STARD13	46	2.09	0.0369	0.325	-
PRDX2	52	2.09	0.0369	0.325	-
ASB8	89	2.09	0.0363	0.325	-
DBNL	56	2.1	0.036	0.325	-
BCOR	75	2.1	0.0359	0.324	-
ITGB1	78	2.1	0.0356	0.324	-
CPS1	54	2.1	0.0356	0.324	-
MPP7	62	2.1	0.0355	0.324	-
TGFBR3	56	2.1	0.0354	0.324	-
TRAIP	83	2.11	0.0348	0.323	-
RPS14	159	2.11	0.0348	0.323	-
TDRD3	181	2.11	0.0347	0.323	-
ZBTB44	31	2.11	0.0345	0.323	-
CGGBP1	57	2.12	0.0343	0.323	-
RFXANK	51	2.12	0.034	0.322	-
IKZF2	141	2.12	0.034	0.322	-
THBS1	72	2.12	0.0339	0.322	-
INTS6	40	2.12	0.0337	0.322	-
TNFRSF19	34	2.12	0.0337	0.322	-
PLPP3	79	2.12	0.0336	0.322	-
NR0B1	83	2.13	0.0329	0.322	-
BMP3	419	2.14	0.0325	0.322	-
AR	65	2.14	0.0325	0.322	-
TRAFD1	63	2.14	0.0322	0.321	-
EBF1	63	2.14	0.0322	0.321	-
MSS51	130	2.14	0.0321	0.321	-
PLEKHA1	75	2.15	0.0318	0.321	-
LMO2	131	2.15	0.0316	0.321	-
SCML1	92	2.16	0.0311	0.317	-
CXCL3	51	2.16	0.0309	0.316	-
SMC3	69	2.16	0.0308	0.316	-
SNCAIP	42	2.16	0.0307	0.316	-
DMRTA1	52	2.16	0.0305	0.316	-
KCNH8	121	2.16	0.0305	0.316	-
ZNF781	35	2.17	0.0303	0.316	-
OR52B4	39	2.17	0.0301	0.316	-
GNG7	79	2.17	0.0301	0.316	-
HTR3A	61	2.17	0.0299	0.316	-
PEBP1	102	2.18	0.0295	0.316	-
HELLS	129	2.18	0.0295	0.316	-
TRIM32	98	2.18	0.0294	0.316	-
PPARGC1B	35	2.18	0.0293	0.316	-
TTF2	54	2.18	0.029	0.316	-
RPS6	38	2.19	0.0289	0.316	-
TMF1	111	2.19	0.0288	0.316	-
ELF1	34	2.19	0.0286	0.316	-
PPARGC1A	42	2.19	0.0284	0.316	-
ERG	82	2.2	0.028	0.315	-
PSD3	114	2.2	0.0279	0.315	-
HDAC6	76	2.2	0.0278	0.315	-
CTNNB1	51	2.2	0.0278	0.315	-
ZNF563	53	2.2	0.0278	0.315	-
PDE8B	36	2.2	0.0277	0.315	-
ATRNL1	41	2.2	0.0276	0.315	-
MAPKAPK3	116	2.21	0.0274	0.315	-
NR2F1	37	2.21	0.027	0.315	-
ARL4C	49	2.21	0.027	0.315	-
APBB1	114	2.22	0.0264	0.315	-
GPR158	48	2.22	0.0263	0.315	-
IFNB1	69	2.22	0.0261	0.315	-
SYDE2	42	2.22	0.0261	0.315	-
IGF1	343	2.23	0.0258	0.314	-
PGR	61	2.23	0.0257	0.312	-
XCR1	31	2.23	0.0257	0.312	-
RGS7BP	36	2.23	0.0256	0.312	-
ZNF35	102	2.23	0.0255	0.312	-
SAP18	27	2.23	0.0255	0.312	-
TLR9	26	2.23	0.0254	0.312	-
NFIX	73	2.24	0.0251	0.312	-
TEC	50	2.24	0.0251	0.312	-
CHRDL1	36	2.24	0.025	0.312	-
RUNX1	78	2.24	0.0249	0.312	-
SOD1	32	2.24	0.0248	0.312	-
GLIS1	103	2.24	0.0248	0.312	-
SERGEF	49	2.25	0.0246	0.312	-
CDX1	63	2.25	0.0245	0.312	-
ERBB4	53	2.25	0.0243	0.312	-
CUL3	41	2.25	0.0243	0.312	-
GRIK4	33	2.25	0.0243	0.312	-
DCC	103	2.25	0.0242	0.312	-
NRIP1	48	2.26	0.0239	0.312	-
PRDX3	142	2.26	0.0238	0.312	-
HMGN2	209	2.26	0.0238	0.312	-
ZBTB2	45	2.26	0.0237	0.312	-
CENPK	184	2.26	0.0236	0.312	-
ACVR2A	75	2.27	0.0234	0.312	-
CAND2	223	2.28	0.0227	0.309	-
IL31RA	42	2.28	0.0226	0.309	-
TCF4	66	2.28	0.0225	0.309	-
DOCK1	40	2.3	0.0217	0.303	-
PDE4D	49	2.3	0.0217	0.303	-
ZNF511	40	2.3	0.0216	0.303	-
HTR2B	36	2.31	0.0207	0.303	-
ZBTB16	60	2.31	0.0207	0.303	-
STMN1	57	2.32	0.0206	0.303	-
RGN	44	2.32	0.0203	0.303	-
